condition,method,coverage,selective_mae_mm_day,ci95_low_mm_day,ci95_high_mm_day
wind_x2.237,ConformalCSR,0.9400000000000001,0.950923503442725,0.8541822050455299,1.0499957905710173
wind_x2.237,ConformalCSR,0.9500000000000001,0.9528900447884345,0.8576931667415706,1.05401951892838
wind_x2.237,ConformalCSR,0.96,0.9567732679235769,0.8608354136302245,1.0596326584128326
wind_x2.237,ConformalCSR,0.97,0.9659188697627191,0.8657744627822502,1.0666330245551725
wind_x2.237,ConformalCSR,0.98,0.9690330113284398,0.8700476734252409,1.067769600885193
wind_x2.237,ConformalCSR,0.99,0.9689281411066399,0.8697224995504161,1.0709281504123804
wind_x2.237,ConformalCSR,1.0,0.9724759839795057,0.8743122336092493,1.0713483316700823
wind_x3.6,Gain,0.01,2.344022736320196,1.6829601626300175,3.0045452193939552
wind_x3.6,Gain,0.02,2.497548744483327,1.263371221939369,3.0208294651210683
wind_x3.6,Gain,0.03,2.061935285882242,1.1031288996744821,2.7952507569765532
wind_x3.6,Gain,0.04,1.8925567988854959,1.1251686199912567,2.5568840270957267
wind_x3.6,Gain,0.05,1.942093495167429,1.2009820860833529,2.449679332773384
wind_x3.6,Gain,0.06,1.8960116702694771,1.2277366038244266,2.403801523926629
wind_x3.6,Gain,0.07,1.8235395909938261,1.2629142935384898,2.3514937049197933
wind_x3.6,Gain,0.08,1.7868694685783706,1.2928162065417381,2.2976984886871343
wind_x3.6,Gain,0.09,1.8073286772679384,1.3116900448852244,2.2845287344688163
wind_x3.6,Gain,0.1,1.8599789173769472,1.3281791509464331,2.274829806428103
wind_x3.6,Gain,0.11,1.814824819980584,1.33824579485539,2.2643337442411022
wind_x3.6,Gain,0.12,1.7762054618939889,1.3387472193707974,2.2255023091908175
wind_x3.6,Gain,0.13,1.7500516090323324,1.3407690594484085,2.1699024026353686
wind_x3.6,Gain,0.14,1.7272683158317783,1.3366832755299018,2.1154868613327897
wind_x3.6,Gain,0.15,1.693572744799153,1.3323047084459718,2.077812562342348
wind_x3.6,Gain,0.16,1.6730423419989213,1.329679284445536,2.034838866830317
wind_x3.6,Gain,0.17,1.6405769346083119,1.3260234549727437,1.9952194219084738
wind_x3.6,Gain,0.18,1.6192750976808805,1.3229393680609929,1.9547399735664208
wind_x3.6,Gain,0.19,1.6172907674217063,1.3224141806596401,1.922157950975118
wind_x3.6,Gain,0.2,1.596346811530089,1.3193671119311727,1.885061840057613
wind_x3.6,Gain,0.21,1.5787390451666523,1.315819537688917,1.8580837792098324
wind_x3.6,Gain,0.22,1.56965846479453,1.3110970905953854,1.8360290711905134
wind_x3.6,Gain,0.23,1.5514640032673068,1.3018024196902531,1.8073818708473777
wind_x3.6,Gain,0.24,1.5311105633749584,1.2898134144845377,1.7832250775895404
wind_x3.6,Gain,0.25,1.5184349953172371,1.2818167843359318,1.7604925083506013
wind_x3.6,Gain,0.26,1.493971839072709,1.274398435179277,1.7405132813318185
wind_x3.6,Gain,0.27,1.4883373596364913,1.267357174200826,1.7235978945739217
wind_x3.6,Gain,0.28,1.4758988600068565,1.261432619516788,1.7098595443270985
wind_x3.6,Gain,0.29,1.474261229549808,1.256880549210253,1.6941200869567896
wind_x3.6,Gain,0.3,1.4641381302918226,1.2508417557714948,1.683901123803765
wind_x3.6,Gain,0.31,1.4548178970206729,1.2457834483539472,1.665806454766568
wind_x3.6,Gain,0.32,1.4393701551586555,1.2439119557688134,1.6513047100352767
wind_x3.6,Gain,0.33,1.4338381177714226,1.2394518595881598,1.6337323546209113
wind_x3.6,Gain,0.34,1.4247176624655562,1.2347503285380304,1.6200122980511547
wind_x3.6,Gain,0.35000000000000003,1.4089104145249276,1.2310737338593416,1.6063535313728612
wind_x3.6,Gain,0.36,1.3988795622327401,1.2251663737784082,1.592846931380133
wind_x3.6,Gain,0.37,1.3901854701926344,1.222514901030047,1.584505167526687
wind_x3.6,Gain,0.38,1.3934595292073175,1.2181193600283724,1.5718264798045938
wind_x3.6,Gain,0.39,1.3862534516229736,1.2131855396313058,1.560241215346119
wind_x3.6,Gain,0.4,1.3762586000668864,1.2085323636392022,1.5502511462030228
wind_x3.6,Gain,0.41000000000000003,1.3716582498862873,1.204763313546905,1.5381228844656876
wind_x3.6,Gain,0.42,1.3618481099896307,1.1968248124608758,1.5299519758418825
wind_x3.6,Gain,0.43,1.3498900228523671,1.1863964709124704,1.5171639053625534
wind_x3.6,Gain,0.44,1.3384096229866753,1.1779108860189207,1.5100141500694564
wind_x3.6,Gain,0.45,1.3344583691853495,1.1675338408241456,1.4991419451813754
wind_x3.6,Gain,0.46,1.320593918658485,1.1573648401314416,1.490108718405529
wind_x3.6,Gain,0.47000000000000003,1.3093328403539246,1.1455424729660295,1.4777279849441227
wind_x3.6,Gain,0.48,1.303580304226762,1.1315176952836468,1.4645851519006696
wind_x3.6,Gain,0.49,1.293817256049534,1.122020105108635,1.4570025584215298
wind_x3.6,Gain,0.5,1.2777792442423632,1.1145472138427248,1.4456047929548832
wind_x3.6,Gain,0.51,1.2603748915304214,1.1054769243966303,1.432891888951549
wind_x3.6,Gain,0.52,1.2492162244616498,1.101351846967471,1.4219645926598878
wind_x3.6,Gain,0.53,1.2418186409759053,1.0935691134688657,1.413701818960082
wind_x3.6,Gain,0.54,1.2305496163908327,1.0884384495159731,1.4027501543201852
wind_x3.6,Gain,0.55,1.2209876690629466,1.0849323929260075,1.392525886134973
wind_x3.6,Gain,0.56,1.2147134271079103,1.0786132842756617,1.3838584572080792
wind_x3.6,Gain,0.5700000000000001,1.209563819644538,1.0725708439934012,1.3729126631619675
wind_x3.6,Gain,0.58,1.2002320520119012,1.0695669935367125,1.3670812280066096
wind_x3.6,Gain,0.59,1.1987523796172075,1.068610111965987,1.3570129934071384
wind_x3.6,Gain,0.6,1.1945204778756828,1.0657473047719508,1.3506647046939009
wind_x3.6,Gain,0.61,1.1916461541387542,1.0659018376240597,1.345778483293411
wind_x3.6,Gain,0.62,1.193738041540382,1.0655781477376236,1.3383414285556647
wind_x3.6,Gain,0.63,1.1894690610054757,1.062349340982738,1.334561613404663
wind_x3.6,Gain,0.64,1.187120327529121,1.0589257105956198,1.3294698815166037
wind_x3.6,Gain,0.65,1.1836719692591806,1.0546877580706893,1.3270903590129406
wind_x3.6,Gain,0.66,1.1800098829105794,1.0534662641128123,1.3242189414516612
wind_x3.6,Gain,0.67,1.1751293394132205,1.0514785768744206,1.3183331997371954
wind_x3.6,Gain,0.68,1.1715505401690702,1.0490908389431122,1.3161696147081565
wind_x3.6,Gain,0.6900000000000001,1.17706923692493,1.04700289557937,1.3133758446114776
wind_x3.6,Gain,0.7000000000000001,1.1712879311972424,1.044017939145011,1.3107974284946333
wind_x3.6,Gain,0.71,1.1657334927884577,1.041758438917397,1.3072995231940017
wind_x3.6,Gain,0.72,1.1650490559996955,1.0395456621628416,1.3036542030959473
wind_x3.6,Gain,0.73,1.1631536560569582,1.037669628523179,1.3004226589149253
wind_x3.6,Gain,0.74,1.1612572054815964,1.0318279483963841,1.2938379231634185
wind_x3.6,Gain,0.75,1.1565842233961265,1.028732456272761,1.291164720335015
wind_x3.6,Gain,0.76,1.1512183940888683,1.0245917057715523,1.2857794894562824
wind_x3.6,Gain,0.77,1.1460966223407252,1.0228845767786916,1.2809015094645275
wind_x3.6,Gain,0.78,1.1401356377636143,1.0192967193577216,1.2752596293887513
wind_x3.6,Gain,0.79,1.1370813164163702,1.01713256061876,1.2712327423843257
wind_x3.6,Gain,0.8,1.1329428408509135,1.0168839678414991,1.268295402144296
wind_x3.6,Gain,0.81,1.1299095171098639,1.0182057357676786,1.266954104310346
wind_x3.6,Gain,0.8200000000000001,1.1260732159665803,1.0219074391153327,1.2652595076169038
wind_x3.6,Gain,0.8300000000000001,1.1411200466664484,1.025687398401638,1.2637199703977555
wind_x3.6,Gain,0.84,1.1452611932363275,1.0252050686577616,1.2666213210914175
wind_x3.6,Gain,0.85,1.1413201555715295,1.0241731575706416,1.2658477125347298
wind_x3.6,Gain,0.86,1.1381905802461152,1.0207264142685126,1.269718113407386
wind_x3.6,Gain,0.87,1.1328369440314532,1.0204952689986935,1.2647467168535715
wind_x3.6,Gain,0.88,1.1327011367885294,1.0191134150160353,1.2623167380163385
wind_x3.6,Gain,0.89,1.1302754427307475,1.0153874257921385,1.2589894960834174
wind_x3.6,Gain,0.9,1.1248908623013025,1.013980495078141,1.255328271916733
wind_x3.6,Gain,0.91,1.1225142794797613,1.0127722876901177,1.2515404211953824
wind_x3.6,Gain,0.92,1.1229656552104315,1.0128837106037634,1.249590539942036
wind_x3.6,Gain,0.93,1.1239399280429394,1.0119257621696132,1.248643226841246
wind_x3.6,Gain,0.9400000000000001,1.1217680870560347,1.0144865033871728,1.2475600631997754
wind_x3.6,Gain,0.9500000000000001,1.1246884318014165,1.0147111587732998,1.2472357997966963
wind_x3.6,Gain,0.96,1.1235362329120926,1.0174417129407782,1.246012026066123
wind_x3.6,Gain,0.97,1.1259254434772308,1.0188891151391462,1.2465919757168862
wind_x3.6,Gain,0.98,1.1269355895116735,1.0223344275914943,1.2493988571312735
wind_x3.6,Gain,0.99,1.1317914646462552,1.026877562742316,1.2523520488682636
wind_x3.6,Gain,1.0,1.1338584695700469,1.0300764418466557,1.254010257177295
wind_x3.6,SupportGain,0.01,0.7004220203102953,0.5430682427800463,0.856764046166569
wind_x3.6,SupportGain,0.02,0.6604298626633092,0.45689044265528794,0.8402055840372252
wind_x3.6,SupportGain,0.03,0.6612928699990993,0.5010994753875267,0.8254660213498981
wind_x3.6,SupportGain,0.04,0.6857785454334475,0.5510136477303278,0.8255896611935086
wind_x3.6,SupportGain,0.05,0.6732469695149924,0.5556849453201415,0.8036706252134982
wind_x3.6,SupportGain,0.06,0.6566194986893583,0.5653413903650449,0.7972577688963302
wind_x3.6,SupportGain,0.07,0.6843900906860024,0.5822853559076284,0.8047818925640764
wind_x3.6,SupportGain,0.08,0.6859646011262052,0.5907642688572616,0.8008031894294375
wind_x3.6,SupportGain,0.09,0.6827043586069333,0.595330553645201,0.806081839061206
wind_x3.6,SupportGain,0.1,0.7087085610168666,0.6061485674354256,0.8089698848789952
wind_x3.6,SupportGain,0.11,0.6925567254558198,0.61123400934457,0.824245521379932
wind_x3.6,SupportGain,0.12,0.7158571465327908,0.6253746098433729,0.8387653270290099
wind_x3.6,SupportGain,0.13,0.740493960819345,0.6406764194358877,0.8558975458425113
wind_x3.6,SupportGain,0.14,0.7538706078995737,0.6630824066409451,0.870466228779861
wind_x3.6,SupportGain,0.15,0.7632429060955266,0.6769261988505648,0.8859501978582464
wind_x3.6,SupportGain,0.16,0.789181602160242,0.6888832899937467,0.8941776196461334
wind_x3.6,SupportGain,0.17,0.7840407362706431,0.6922989837804637,0.9047365514958337
wind_x3.6,SupportGain,0.18,0.801757937905891,0.6937931236818381,0.9130205578939523
wind_x3.6,SupportGain,0.19,0.7990567172445575,0.693142504259431,0.9235106441315788
wind_x3.6,SupportGain,0.2,0.7999395516540824,0.6926832080615699,0.9339555046491251
wind_x3.6,SupportGain,0.21,0.808760162794412,0.6923984036329577,0.9418195765360369
wind_x3.6,SupportGain,0.22,0.8096428713261145,0.7015975429843233,0.9493744643494556
wind_x3.6,SupportGain,0.23,0.8141413838057598,0.7047883911886603,0.9597874297727372
wind_x3.6,SupportGain,0.24,0.8197402780141998,0.711435885383864,0.9679207092489599
wind_x3.6,SupportGain,0.25,0.8278540329625682,0.7150398961781156,0.9794057010226793
wind_x3.6,SupportGain,0.26,0.842400828763697,0.7227762507042385,0.9948656401154853
wind_x3.6,SupportGain,0.27,0.8552064484233373,0.7317062718613494,1.007089021431062
wind_x3.6,SupportGain,0.28,0.8593837250723264,0.743590254040393,1.019296691114835
wind_x3.6,SupportGain,0.29,0.8775745901921497,0.753009249884501,1.0319000651810317
wind_x3.6,SupportGain,0.3,0.8908831576075926,0.764743302238768,1.0423667162129395
wind_x3.6,SupportGain,0.31,0.9021027527398439,0.7771828076260384,1.0500594797722644
wind_x3.6,SupportGain,0.32,0.9095991361567333,0.7864669127510334,1.0562215413704459
wind_x3.6,SupportGain,0.33,0.9170759401442043,0.7956265316211938,1.0626316964608995
wind_x3.6,SupportGain,0.34,0.9210042360911713,0.8000513236203958,1.066915400723349
wind_x3.6,SupportGain,0.35000000000000003,0.9254575695469452,0.8065337433357002,1.0711049779475783
wind_x3.6,SupportGain,0.36,0.9311276593974799,0.8073200831458698,1.0731119125004245
wind_x3.6,SupportGain,0.37,0.9345741059107971,0.8059240593846254,1.0760660799489536
wind_x3.6,SupportGain,0.38,0.9331479648345082,0.8009317577988498,1.079496917598523
wind_x3.6,SupportGain,0.39,0.9389979025313597,0.7949746527757703,1.0790212873487912
wind_x3.6,SupportGain,0.4,0.9331286685199146,0.7908371965414963,1.080823396879551
wind_x3.6,SupportGain,0.41000000000000003,0.9197038202115629,0.7841985903173138,1.0807812445020335
wind_x3.6,SupportGain,0.42,0.916696430816769,0.7851487885279617,1.0835012941248219
wind_x3.6,SupportGain,0.43,0.9202285469004172,0.7822678386163898,1.0855504748730016
wind_x3.6,SupportGain,0.44,0.9250899464288541,0.782427444221334,1.0863329572392673
wind_x3.6,SupportGain,0.45,0.9351178360514112,0.7809445112983828,1.0900145470906595
wind_x3.6,SupportGain,0.46,0.9330707376874365,0.7885330583732851,1.093251144807627
wind_x3.6,SupportGain,0.47000000000000003,0.9363763352389222,0.7937943814646639,1.0949175362613996
wind_x3.6,SupportGain,0.48,0.9435669382276971,0.7961544570222912,1.0986609142086052
wind_x3.6,SupportGain,0.49,0.9454666292024562,0.7997330530436593,1.0995436974910964
wind_x3.6,SupportGain,0.5,0.948635525661307,0.8021980043694936,1.1003952234388104
wind_x3.6,SupportGain,0.51,0.9443032739700524,0.8055821442626598,1.1024589051281524
wind_x3.6,SupportGain,0.52,0.9501529033224039,0.8108851931550641,1.1056470155271922
wind_x3.6,SupportGain,0.53,0.9547482064815673,0.815225369922628,1.1081321475625052
wind_x3.6,SupportGain,0.54,0.9630950495336239,0.8208084134499982,1.1131786226371296
wind_x3.6,SupportGain,0.55,0.9664857081387691,0.8265121691641275,1.1152084602613455
wind_x3.6,SupportGain,0.56,0.9675608535366643,0.8319799909981106,1.1150021041026632
wind_x3.6,SupportGain,0.5700000000000001,0.9735270767015087,0.8346963284591387,1.1177950111500798
wind_x3.6,SupportGain,0.58,0.9731642372441395,0.8415057749163786,1.1234151587249348
wind_x3.6,SupportGain,0.59,0.9792318291731585,0.8461029731751831,1.1266712540367483
wind_x3.6,SupportGain,0.6,0.9906162526920227,0.850627597440594,1.1281851139457297
wind_x3.6,SupportGain,0.61,0.9935185516735355,0.8531950632654804,1.1307896780872506
wind_x3.6,SupportGain,0.62,0.9923397821242814,0.8588464936913024,1.1320860090114815
wind_x3.6,SupportGain,0.63,0.9899037766259219,0.8620088899115665,1.1374186502868666
wind_x3.6,SupportGain,0.64,0.9950973871189696,0.8667065581380642,1.1391235234678982
wind_x3.6,SupportGain,0.65,1.003400692827621,0.870233522496822,1.1450293700824634
wind_x3.6,SupportGain,0.66,1.0097178973029948,0.8720979699330512,1.1522049290023475
wind_x3.6,SupportGain,0.67,1.014546950321329,0.8775593245800032,1.155257893543571
wind_x3.6,SupportGain,0.68,1.0251180656301975,0.8844397119914573,1.1594478186757409
wind_x3.6,SupportGain,0.6900000000000001,1.0296230347436937,0.8895695173092677,1.1620127376173173
wind_x3.6,SupportGain,0.7000000000000001,1.0362954585533517,0.8977561776846633,1.1691332141097521
wind_x3.6,SupportGain,0.71,1.0406459730969488,0.9048983382100734,1.1719264637316338
wind_x3.6,SupportGain,0.72,1.0434786768776856,0.9114356013735164,1.1781702800943656
wind_x3.6,SupportGain,0.73,1.0461293843177477,0.9168597460677367,1.1840546235464866
wind_x3.6,SupportGain,0.74,1.0468102977219733,0.9233502363840778,1.187040463766274
wind_x3.6,SupportGain,0.75,1.0585512015833534,0.9305368584671083,1.1905504816453496
wind_x3.6,SupportGain,0.76,1.0755109951876738,0.9349421633359755,1.1945668188859162
wind_x3.6,SupportGain,0.77,1.0753503827550126,0.9395195923114695,1.1943249552602682
wind_x3.6,SupportGain,0.78,1.073165632135967,0.9462226862999958,1.1962558671124162
wind_x3.6,SupportGain,0.79,1.07677592724055,0.9493745889935126,1.1976311147269336
wind_x3.6,SupportGain,0.8,1.078176515561008,0.9573979127173375,1.1991432555219368
wind_x3.6,SupportGain,0.81,1.0778349617501672,0.9609147131196557,1.199957878800032
wind_x3.6,SupportGain,0.8200000000000001,1.0818907383829865,0.9646468043112759,1.2021859369862147
wind_x3.6,SupportGain,0.8300000000000001,1.0790652953449147,0.9665042661404625,1.2042411738446661
wind_x3.6,SupportGain,0.84,1.0831368300774473,0.9688659481415192,1.2080205016932575
wind_x3.6,SupportGain,0.85,1.0829719174815113,0.9737610962936956,1.2105365897076612
wind_x3.6,SupportGain,0.86,1.0986070883148602,0.974941330995661,1.2136123774817804
wind_x3.6,SupportGain,0.87,1.101061113014664,0.9810883537121685,1.217298007956676
wind_x3.6,SupportGain,0.88,1.1038327136601422,0.988131182379048,1.2209954685677495
wind_x3.6,SupportGain,0.89,1.1093546084424797,0.9928534077181354,1.222966203814405
wind_x3.6,SupportGain,0.9,1.1136826413654985,0.9994222915933104,1.2252884599451657
wind_x3.6,SupportGain,0.91,1.1228345762780023,1.007185518505304,1.2298172455016918
wind_x3.6,SupportGain,0.92,1.1238070686159018,1.0137135207232464,1.2306114564891972
wind_x3.6,SupportGain,0.93,1.126215906565055,1.0216184690982804,1.231697628273833
wind_x3.6,SupportGain,0.9400000000000001,1.1236748007039314,1.0259147530234654,1.2347367749199083
wind_x3.6,SupportGain,0.9500000000000001,1.1249577995859958,1.0272585173520417,1.2375190931324456
wind_x3.6,SupportGain,0.96,1.1303836567526466,1.0301208079219364,1.2431626975366241
wind_x3.6,SupportGain,0.97,1.1341036710765784,1.031561494626447,1.2454831323825355
wind_x3.6,SupportGain,0.98,1.1321368875139972,1.0325397462059165,1.2433066293658424
wind_x3.6,SupportGain,0.99,1.1345304405036036,1.0313765017537937,1.2525051641291864
wind_x3.6,SupportGain,1.0,1.133858469570052,1.0300764418466564,1.254010257177295
wind_x3.6,MonoGain,0.01,2.8362443748758084,1.7616431786728683,3.2964009202234554
wind_x3.6,MonoGain,0.02,2.5844262220334833,1.1793311256889585,3.170985133170376
wind_x3.6,MonoGain,0.03,1.9563803142044693,1.0932075097592628,2.8167734644864955
wind_x3.6,MonoGain,0.04,1.9147386812354956,1.1068933649614061,2.5570273396692804
wind_x3.6,MonoGain,0.05,1.9186433061016692,1.1889900682253811,2.483282692183332
wind_x3.6,MonoGain,0.06,1.92447627380675,1.214484101008311,2.474001284657523
wind_x3.6,MonoGain,0.07,1.8701235062247388,1.2374986606837184,2.4209257184776956
wind_x3.6,MonoGain,0.08,1.824006589572563,1.2527876148297268,2.3851740936628185
wind_x3.6,MonoGain,0.09,1.7781483537033878,1.274358872437054,2.32718325211544
wind_x3.6,MonoGain,0.1,1.7296361460635448,1.2906795648874645,2.268738218337646
wind_x3.6,MonoGain,0.11,1.7813644273981126,1.2872767563398333,2.223047174805761
wind_x3.6,MonoGain,0.12,1.7331425158663032,1.2552835352615617,2.176721723350436
wind_x3.6,MonoGain,0.13,1.6969499489469304,1.2323601463597735,2.1288732367890475
wind_x3.6,MonoGain,0.14,1.6214900689146334,1.2117563477490438,2.06982324307235
wind_x3.6,MonoGain,0.15,1.582780650758006,1.1868573722060345,2.009614513505173
wind_x3.6,MonoGain,0.16,1.5419765697934378,1.163307167339002,1.9500338538539663
wind_x3.6,MonoGain,0.17,1.5017954738776658,1.148393319995517,1.8913951137908365
wind_x3.6,MonoGain,0.18,1.4629081580264278,1.1350854608741605,1.8402403180208167
wind_x3.6,MonoGain,0.19,1.4406005580048122,1.1275064110475295,1.7870666062955436
wind_x3.6,MonoGain,0.2,1.4266148945127424,1.129650559804521,1.75555557082521
wind_x3.6,MonoGain,0.21,1.4182671856314304,1.1289437355271403,1.7231063561020976
wind_x3.6,MonoGain,0.22,1.4121188409768322,1.1326916892254817,1.6974783587288889
wind_x3.6,MonoGain,0.23,1.4081507793612555,1.1291900951860248,1.682592031927082
