date,site_id,openet_et_mm,eto_mm,ndvi,measured_et_mm,t_min_c,t_max_c,t_avg_c,vpd_kpa,wind_m_s,station_latitude,station_longitude
2013-06-30,US-MOz,4.100000,4.100000,,4.764557,14.550000,25.050000,19.800000,0.700000,5.100000,38.744100,-92.200000
2013-07-24,US-MOz,5.800000,5.600000,,5.154579,15.650000,28.250000,21.950000,1.000000,3.800000,38.744100,-92.200000
2013-08-25,US-MOz,5.300000,6.300000,,2.488602,18.050000,35.750000,26.900000,2.020000,3.000000,38.744100,-92.200000
2013-09-02,US-MOz,4.200000,6.000000,,2.568165,16.250000,31.550000,23.900000,1.570000,4.100000,38.744100,-92.200000
2013-09-10,US-MOz,4.900000,7.400000,,3.140346,19.450000,37.850000,28.650000,2.740000,4.200000,38.744100,-92.200000
2013-10-04,US-MOz,3.300000,6.400000,,1.918476,17.750000,34.150000,25.950000,1.790000,6.300000,38.744100,-92.200000
2013-10-20,US-MOz,1.800000,4.800000,,1.433376,2.050000,22.650000,12.350000,1.160000,5.700000,38.744100,-92.200000
2013-10-28,US-MOz,1.700000,2.800000,,0.312337,1.850000,21.750000,11.800000,1.140000,2.300000,38.744100,-92.200000
2013-11-29,US-MOz,0.500000,1.500000,,0.148911,-7.050000,7.350000,0.150000,0.380000,3.400000,38.744100,-92.200000
2013-12-07,US-MOz,0.400000,1.100000,,0.222976,-11.650000,-4.350000,-8.000000,0.220000,4.800000,38.744100,-92.200000
2013-12-31,US-MOz,0.200000,0.700000,,0.130658,-12.050000,-1.950000,-7.000000,0.130000,4.300000,38.744100,-92.200000
2014-01-24,US-MOz,0.600000,2.500000,,0.218974,-14.550000,5.950000,-4.300000,0.470000,5.900000,38.744100,-92.200000
2014-03-13,US-MOz,1.500000,3.700000,,0.798845,-1.650000,18.850000,8.600000,0.940000,3.300000,38.744100,-92.200000
2014-04-06,US-MOz,1.500000,3.300000,,1.152487,5.350000,16.550000,10.950000,0.840000,3.000000,38.744100,-92.200000
2014-04-22,US-MOz,2.600000,4.200000,,2.139846,6.550000,19.750000,13.150000,0.680000,4.300000,38.744100,-92.200000
2014-07-11,US-MOz,7.000000,7.900000,,2.993040,20.550000,31.550000,26.050000,2.050000,5.000000,38.744100,-92.200000
2014-07-19,US-MOz,5.600000,5.900000,,4.947522,16.350000,27.750000,22.050000,1.420000,2.600000,38.744100,-92.200000
2014-08-12,US-MOz,5.000000,5.900000,,4.300493,14.350000,26.650000,20.500000,1.080000,5.800000,38.744100,-92.200000
2014-08-28,US-MOz,5.000000,6.300000,,2.782960,20.550000,33.750000,27.150000,2.050000,3.600000,38.744100,-92.200000
2014-09-21,US-MOz,3.300000,3.700000,,4.433136,8.950000,24.650000,16.800000,0.620000,4.900000,38.744100,-92.200000
2014-10-15,US-MOz,2.500000,3.200000,,3.102330,5.550000,18.750000,12.150000,0.600000,6.800000,38.744100,-92.200000
2015-01-19,US-MOz,0.500000,1.500000,,0.402196,-1.650000,14.950000,6.650000,0.610000,1.900000,38.744100,-92.200000
2015-01-27,US-MOz,0.900000,1.500000,,0.233389,-1.250000,10.250000,4.500000,0.410000,3.000000,38.744100,-92.200000
2015-02-04,US-MOz,0.400000,0.400000,,0.201150,-14.850000,1.350000,-6.750000,0.050000,4.600000,38.744100,-92.200000
2015-02-12,US-MOz,0.600000,1.000000,,0.308077,-11.050000,-5.450000,-8.250000,0.140000,6.500000,38.744100,-92.200000
2015-03-08,US-MOz,1.700000,2.800000,,0.574016,-0.250000,18.450000,9.100000,0.760000,2.600000,38.744100,-92.200000
2015-03-16,US-MOz,1.500000,5.200000,,0.497791,6.750000,25.350000,16.050000,1.230000,5.600000,38.744100,-92.200000
2015-08-15,US-MOz,5.300000,5.100000,,4.831025,18.650000,31.150000,24.900000,1.260000,1.400000,38.744100,-92.200000
2015-08-31,US-MOz,5.100000,5.500000,,4.835912,20.750000,32.750000,26.750000,1.320000,3.500000,38.744100,-92.200000
2015-09-16,US-MOz,3.700000,6.000000,,2.753739,17.750000,30.950000,24.350000,1.590000,5.200000,38.744100,-92.200000
2015-09-24,US-MOz,4.000000,4.400000,,2.884203,13.850000,29.050000,21.450000,1.450000,2.800000,38.744100,-92.200000
2015-10-10,US-MOz,2.700000,2.800000,,1.595733,5.550000,20.550000,13.050000,0.680000,2.700000,38.744100,-92.200000
